Delphinus_KFOLD_5,S_attenuata_KFOLD_5,S_bredanensis_KFOLD_5,S_clymene_KFOLD_5,S_frontalis_KFOLD_5,S_longirostris_KFOLD_5,T_truncatus_KFOLD_5,Species_Classification,UID,KnownSpecies,EncounterNumber
0.4105414267561521,0.06221861114263436,0.05955823147272923,0.10638044780362198,0.15244854109342998,0.09642816273633406,0.11242457899509817,Delphinus,140,Delphinus,PMC_6_A51
0.40848470735305403,0.02764866755526147,0.022793148559714295,0.17639785723619725,0.13548718538148916,0.1348601591379148,0.09432827477636921,Delphinus,141,Delphinus,PMC_6_A51
0.40493324037059425,0.10117700047929386,0.01779782818328364,0.010658404530711166,0.1254309833636523,0.2622691428017118,0.0777334002707532,Delphinus,142,Delphinus,PMC_6_A51
0.5734717602672517,0.032819290050080906,0.027063694468728684,0.03669302985291969,0.06777274519888063,0.20335752491154913,0.05882195525058984,Delphinus,143,Delphinus,PMC_6_A51
0.3851146073546333,0.08518306528622688,0.029969417921739724,0.1492881872573657,0.06726462746561919,0.1865001432173671,0.09667995149704792,Delphinus,144,Delphinus,PMC_6_A51
0.6906858424020246,0.05836053459401059,0.04614316183314956,0.015035472837301512,0.07527113342970221,0.0519247531595319,0.06257910174427951,Delphinus,145,Delphinus,PMC_6_A51
0.3728843849360819,0.0882578032990142,0.03808164391924359,0.058595922219194525,0.16980501209609722,0.1566819139980327,0.11569331953233618,Delphinus,146,Delphinus,PMC_6_A51
0.24370279999200575,0.06388688717122212,0.01174703558971336,0.03205534551652404,0.015067605276788913,0.3169159648760723,0.3166243615776733,S_longirostris,147,Delphinus,PMC_6_A51
0.16377587480808295,0.2484741289366619,0.01039988016337265,0.11695718844115648,0.016927463633732754,0.1437428133612913,0.29972265065570264,T_truncatus,148,Delphinus,PMC_6_A51
0.25770003749745024,0.11666483715280893,0.03442849132811694,0.08294855984662966,0.18653462423072645,0.1515730387923791,0.17015041115188875,Delphinus,149,Delphinus,PMC_6_A51
0.318696913770482,0.040923603096225426,0.008788651818765153,0.04232656772072745,0.08262240554483755,0.42746496441914905,0.07917689362981352,S_longirostris,150,Delphinus,PMC_6_A51
0.5672217417267307,0.04108900557955959,0.017662495772464638,0.016411450674789326,0.09087467161108405,0.21286484885839357,0.05387578577697825,Delphinus,151,Delphinus,PMC_6_A51
0.0699543831564263,0.09541065089200489,0.005528421420606336,0.5180088873426318,0.159917885646931,0.0572413279443094,0.09393844359709022,S_clymene,152,Delphinus,PMC_6_A51
