Source,EncounterNumber,EncounterID,CruiseID,KnownSpecies,FREQMAX,FREQMIN,DURATION,FREQBEG,FREQEND,FREQRANGE,FREQMEAN,FREQSTDDEV,FREQMEDIAN,FREQCENTER,FREQRELBW,FREQMAXMINRATIO,FREQBEGENDRATIO,FREQQUARTER1,FREQQUARTER2,FREQQUARTER3,FREQSPREAD,FREQCOFM,FREQSTEPUP,FREQSTEPDOWN,FREQNUMSTEPS,FREQSLOPEMEAN,FREQABSSLOPEMEAN,FREQPOSSLOPEMEAN,FREQNEGSLOPEMEAN,FREQSLOPERATIO,NUMSWEEPSUPDWN,NUMSWEEPSDWNUP,NUMSWEEPSUPFLAT,NUMSWEEPSDWNFLAT,NUMSWEEPSFLATUP,NUMSWEEPSFLATDWN,FREQSWEEPUPPERCENT,FREQSWEEPDWNPERCENT,FREQSWEEPFLATPERCENT,NUMINFLECTIONS,INFLMAXDELTA,INFLMINDELTA,INFLMAXMINDELTA,INFLMEANDELTA,INFLSTDDEVDELTA,INFLMEDIANDELTA,INFLDUR,STEPDUR,UID
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A48\Sf_PMC_4_A48_141000_Whistle_34_H.wav,PMC_4_A48,PMC,PMC_4,S_frontalis,20062.5,6187.5,1.068,6187.5,10218.75,13875,11875.46642,2862.265407,11250,13125,1.057142857,3.242424242,0.605504587,10031.25,11531.25,19875,2812.5,2.203125,0,0,0,3878.348214,22505.58036,34715.69549,-38014.75948,-0.913216234,1,0,19,0,19,0,54.41176471,31.98529412,13.60294118,1,0,0,0,0,0,0,0,0,1646
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A48\Sf_PMC_4_A48_141000_Whistle_35_H.wav,PMC_4_A48,PMC,PMC_4,S_frontalis,15656.25,6937.5,0.72,6937.5,15656.25,8718.75,10947.38051,1877.774576,10828.125,11296.875,0.771784232,2.256756757,0.443113772,9656.25,10781.25,12281.25,2648.4375,0.84375,0,0,0,12119.70899,12119.70899,22110.27992,0,0,1,0,15,0,15,0,73.62637363,13.18681319,13.18681319,1,0,0,0,0,0,0,0,0,1647
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A48\Sf_PMC_4_A48_141000_Whistle_38_M.wav,PMC_4_A48,PMC,PMC_4,S_frontalis,15000,9468.75,0.496,10125,15000,5531.25,10922.87234,1375.211541,10406.25,12234.375,0.45210728,1.584158416,0.675,9656.25,10406.25,11531.25,1570.3125,0.6,0,0,0,10063.84409,12852.82258,23680.55556,-18526.78571,-1.278179384,1,0,4,1,5,0,58.69565217,24.63768116,16.66666667,2,0.41,0.41,1,0.41,0,0.41,4.032258065,0,1648
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A48\Sf_PMC_4_A48_141000_Whistle_39_M.wav,PMC_4_A48,PMC,PMC_4,S_frontalis,16218.75,10125,0.453,10125,16218.75,6093.75,11476.74419,1426.904574,11062.5,13171.875,0.462633452,1.601851852,0.624277457,10500,11062.5,11718.75,1195.3125,0.58125,0,0,0,13805.14706,13805.14706,31714.52703,0,0,1,0,7,0,8,0,57.53424658,21.23287671,21.23287671,1,0,0,0,0,0,0,0,0,1649
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A48\Sf_PMC_4_A48_141000_Whistle_40_M.wav,PMC_4_A48,PMC,PMC_4,S_frontalis,17625,6093.75,0.821,9562.5,17625,11531.25,10556.25,2982.171047,9468.75,11859.375,0.972332016,2.892307692,0.542553191,12093.75,8812.5,7968.75,3843.75,3.91875,0,2,2,9963.474026,48895.52412,56651.78571,-65168.86646,-0.86930752,1,0,3,4,4,3,54.01069519,36.89839572,9.090909091,6,0.197,0.118,1.669491525,0.1504,0.031309743,0.138,7.30816078,2.436053593,1650
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A48\Sf_PMC_4_A48_141000_Whistle_41_M.wav,PMC_4_A48,PMC,PMC_4,S_frontalis,13781.25,11062.5,0.203,11062.5,11062.5,2718.75,12699.51923,759.4530156,12750,12421.875,0.218867925,1.245762712,1,13218.75,13031.25,13031.25,1078.125,0.6375,0,0,0,534.5394737,40008.22368,42795.13889,-41666.66667,-1.027083333,1,1,1,0,0,1,48.64864865,48.64864865,2.702702703,3,0.055,0.025,2.2,0.04,0.021213203,0.04,14.77832512,0,1651
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A48\Sf_PMC_4_A48_141000_Whistle_42_M.wav,PMC_4_A48,PMC,PMC_4,S_frontalis,13968.75,10593.75,0.261,11062.5,13968.75,3375,12551.25,963.101952,12703.125,12281.25,0.27480916,1.318584071,0.791946309,12843.75,11625,13687.5,1640.625,0.65625,0,0,0,11634.47522,30202.25948,37962.96296,-37909.22619,-1.001417512,1,3,3,1,1,3,60.37735849,30.18867925,9.433962264,6,0.074,0.028,2.642857143,0.05,0.018343936,0.053,22.98850575,0,1652
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A48\Sf_PMC_4_A48_141000_Whistle_45_M.wav,PMC_4_A48,PMC,PMC_4,S_frontalis,17531.25,6000,1.168,6000,17531.25,11531.25,10764.20455,2976.394227,10734.375,11765.625,0.980079681,2.921875,0.342245989,12281.25,10406.25,9750,4875,3.196875,0,0,0,9952.910959,28556.13992,27030.39148,-50926.33929,-0.530774288,2,0,2,1,3,0,77.29257642,20.08733624,2.620087336,3,0.48,0.229,2.096069869,0.3545,0.177483802,0.3545,2.568493151,0,1653
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A48\Sf_PMC_4_A48_141000_Whistle_46_M.wav,PMC_4_A48,PMC,PMC_4,S_frontalis,22500,14625,0.863,16875,18000,7875,17810.77454,1852.072565,18000,18562.5,0.424242424,1.538461538,0.9375,18093.75,17156.25,16593.75,2250,2.94375,0,0,0,1559.744268,37907.84832,40985.57692,-43297.0063,-0.946614568,6,5,1,3,2,2,52.17391304,45.34161491,2.48447205,14,0.133,0.005,26.6,0.059846154,0.046830984,0.036,16.22247972,0,1654
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A48\Sf_PMC_4_A48_141000_Whistle_48_M.wav,PMC_4_A48,PMC,PMC_4,S_frontalis,16218.75,7500,0.864,7687.5,14812.5,8718.75,10992.90644,2394.374306,10968.75,11859.375,0.735177866,2.1625,0.518987342,10406.25,15750,9843.75,3562.5,2.38125,0,0,0,8086.695326,27892.14065,26493.50649,-66843.37798,-0.396351999,1,0,3,2,4,2,70.15706806,21.9895288,7.853403141,4,0.39,0.133,2.932330827,0.266666667,0.128811231,0.277,4.62962963,0,1655
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A48\Sf_PMC_4_A48_142000_Whistle_01_H.wav,PMC_4_A48,PMC,PMC_4,S_frontalis,14343.75,10781.25,0.512,10781.25,13875,3562.5,13528.99485,786.7417323,13781.25,12562.5,0.28358209,1.330434783,0.777027027,14156.25,14062.5,13875,656.25,0.825,0,0,0,5901.227679,18596.54018,27346.34551,-21763.39286,-1.256529517,4,4,3,2,2,3,52.29357798,40.36697248,7.339449541,13,0.096,0.016,6,0.035083333,0.023070872,0.029,25.390625,0,1656
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A48\Sf_PMC_4_A48_142000_Whistle_04_M.wav,PMC_4_A48,PMC,PMC_4,S_frontalis,18093.75,11812.5,0.512,13968.75,14062.5,6281.25,14637.56443,2049.92745,14812.5,14953.125,0.420062696,1.531746032,0.993333333,15843.75,11906.25,15000,3750,1.65,0,0,0,276.6927083,35595.70313,44150.64103,-44613.48684,-0.989625428,1,1,1,3,0,4,45.68965517,44.82758621,9.482758621,3,0.203,0.171,1.187134503,0.187,0.022627417,0.187,5.859375,0,1657
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A48\Sf_PMC_4_A48_142000_Whistle_07_M.wav,PMC_4_A48,PMC,PMC_4,S_frontalis,14062.5,9656.25,1.334,10125,14062.5,4406.25,11404.25797,1142.788154,11531.25,11859.375,0.371541502,1.45631068,0.72,12187.5,12750,10031.25,2343.75,1.14375,0,1,1,2944.642857,8894.642857,23490.64626,-53125,-0.442176871,2,0,11,9,13,8,42.88425047,30.74003795,26.37571157,5,0.458,0.117,3.914529915,0.248,0.155398413,0.2085,3.748125937,0.749625187,1658
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A48\Sf_PMC_4_A48_142000_Whistle_08_M.wav,PMC_4_A48,PMC,PMC_4,S_frontalis,15000,9468.75,1.503,10031.25,13218.75,5531.25,11352.0318,1461.106379,11156.25,12234.375,0.45210728,1.584158416,0.758865248,10781.25,12375,9562.5,2531.25,1.5,0,0,0,2232.142857,10212.44934,33107.31132,-25573.25487,-1.294606865,2,0,11,10,13,9,37.94871795,36.06837607,25.98290598,8,0.304,0.027,11.25925926,0.170714286,0.111804464,0.144,5.322687957,0,1659
C:\Users\alebi\Documents\Stenella_frontalis_2023\TRAINING_SWA_1\S_frontalis_TRAINING_SWA_1\Sf_PMC_4_A55_160000_Whistle_23_M.wav,PMC_4_A55,PMC,PMC_4,S_frontalis,15843.75,8343.75,0.843,8343.75,14250,7500,12750,1677.482131,12562.5,12093.75,0.620155039,1.898876404,0.585526316,12656.25,15656.25,12000,1875,1.303125,0,0,0,6987.454792,16382.23327,21220.75123,-35342.2619,-0.600435572,2,0,2,1,3,0,65.02463054,23.6453202,11.33004926,3,0.246,0.192,1.28125,0.219,0.038183766,0.219,3.558718861,0,1660
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A55\Sf_PMC_4_A55_155000_Whistle_01_M.wav,PMC_4_A55,PMC,PMC_4,S_frontalis,17062.5,11250,0.566,13968.75,11250,5812.5,14660.04673,1763.026976,14718.75,14156.25,0.410596026,1.516666667,1.241666667,15093.75,12750,16593.75,3328.125,1.9875,0,0,0,-4742.250674,38931.9407,34189.69003,-62560.32819,-0.546507524,1,1,3,2,3,2,55.93220339,38.13559322,5.93220339,4,0.181,0.085,2.129411765,0.140333333,0.049652123,0.155,7.067137809,0,1661
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A55\Sf_PMC_4_A55_155000_Whistle_04_M.wav,PMC_4_A55,PMC,PMC_4,S_frontalis,9187.5,5906.25,0.608,5906.25,9093.75,3281.25,8527.173913,865.9712136,9000,7546.875,0.434782609,1.555555556,0.649484536,8250,9093.75,9093.75,843.75,0.328125,0,0,0,5276.864035,5934.758772,18258.92857,-18750,-0.973809524,0,0,7,2,6,3,47.18614719,27.27272727,25.54112554,3,0.229,0.021,10.9047619,0.125,0.14707821,0.125,4.934210526,0,1662
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A55\Sf_PMC_4_A55_155000_Whistle_07_M.wav,PMC_4_A55,PMC,PMC_4,S_frontalis,13218.75,5437.5,0.501,6187.5,13218.75,7781.25,8403.947368,2543.297122,8062.5,9328.125,0.834170854,2.431034483,0.468085106,5625,8062.5,10312.5,4500,0.796875,0,0,0,14304.71125,17363.22188,24006.33641,-23958.33333,-1.002003606,1,0,3,1,4,0,70.73170732,17.07317073,12.19512195,2,0.4,0.4,1,0.4,0,0.4,3.992015968,0,1663
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A55\Sf_PMC_4_A55_155000_Whistle_08_M.wav,PMC_4_A55,PMC,PMC_4,S_frontalis,17343.75,12000,0.154,12000,17343.75,5343.75,13803.125,1376.888153,13359.375,14671.875,0.364217252,1.4453125,0.691891892,12843.75,13312.5,14531.25,1593.75,0.375,0,0,0,35290.94828,35290.94828,39362.98077,0,0,1,0,1,0,1,0,93.33333333,3.333333333,3.333333333,1,0,0,0,0,0,0,0,0,1664
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A55\Sf_PMC_4_A55_155000_Whistle_09_M.wav,PMC_4_A55,PMC,PMC_4,S_frontalis,14906.25,5437.5,0.544,6000,14906.25,9468.75,9202.973301,2908.505324,9468.75,10171.875,0.930875576,2.74137931,0.402515723,6000,9468.75,11718.75,5765.625,0.965625,0,0,0,16500.35014,18675.59524,27599.58791,-22187.5,-1.243925089,1,0,5,1,6,0,73.64341085,15.50387597,10.85271318,2,0.475,0.475,1,0.475,0,0.475,3.676470588,0,1665
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A55\Sf_PMC_4_A55_155000_Whistle_10_M.wav,PMC_4_A55,PMC,PMC_4,S_frontalis,17343.75,8062.5,1.072,11625,12562.5,9281.25,11159.96287,2760.794013,10171.875,12703.125,0.730627306,2.151162791,0.925373134,8718.75,16406.25,10781.25,2859.375,2.8125,0,0,0,1048.32978,28049.48472,36102.84392,-38765.94388,-0.931303105,3,0,7,3,10,0,49.40239044,40.23904382,10.35856574,6,0.336,0.08,4.2,0.1792,0.095203466,0.165,5.597014925,0,1666
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A55\Sf_PMC_4_A55_155000_Whistle_11_M.wav,PMC_4_A55,PMC,PMC_4,S_frontalis,16125,9000,0.273,9000,16125,7125,11987.37981,1622.526629,11625,12562.5,0.567164179,1.791666667,0.558139535,11250,11625,12656.25,1312.5,0.65625,0,0,0,25967.2619,25967.2619,34850.79887,0,0,1,0,3,0,3,0,75.75757576,12.12121212,12.12121212,1,0,0,0,0,0,0,0,0,1667
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A55\Sf_PMC_4_A55_155000_Whistle_12_M.wav,PMC_4_A55,PMC,PMC_4,S_frontalis,18187.5,8437.5,0.896,11718.75,11437.5,9750,12685.09615,3329.853676,11625,13312.5,0.732394366,2.155555556,1.024590164,9281.25,12187.5,17718.75,6468.75,3.684375,0,1,1,-182.0259354,42986.02253,48588.32046,-59444.52576,-0.817372497,2,0,1,4,3,2,48.57142857,40.95238095,10.47619048,6,0.214,0.053,4.037735849,0.144,0.0601789,0.149,6.696428571,1.116071429,1668
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A55\Sf_PMC_4_A55_155000_Whistle_13_M.wav,PMC_4_A55,PMC,PMC_4,S_frontalis,18750,8437.5,0.955,10031.25,17906.25,10312.5,12388.54167,3687.309288,10921.875,13593.75,0.75862069,2.222222222,0.560209424,9656.25,13593.75,10500,6867.1875,2.821875,0,0,0,8184.10814,30837.24062,53729.3956,-28555.70926,-1.881564038,1,0,3,4,4,3,42.25941423,44.76987448,12.9707113,4,0.331,0.144,2.298611111,0.243666667,0.094108094,0.256,4.188481675,0,1669
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A55\Sf_PMC_4_A55_155000_Whistle_15_M.wav,PMC_4_A55,PMC,PMC_4,S_frontalis,16125,9562.5,0.742,10312.5,16125,6562.5,12699.10714,1334.636586,12750,12843.75,0.510948905,1.68627451,0.639534884,13875,12937.5,11625,1523.4375,1.809375,0,0,0,7791.623844,27485.86845,31035.26221,-32589.28571,-0.952314895,3,1,3,1,4,0,63.08724832,32.2147651,4.697986577,5,0.235,0.043,5.465116279,0.128,0.079511006,0.117,6.738544474,0,1670
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A55\Sf_PMC_4_A55_155000_Whistle_17_M.wav,PMC_4_A55,PMC,PMC_4,S_frontalis,16125,9093.75,0.887,10218.75,15843.75,7031.25,12531.62425,1534.906916,12750,12609.375,0.557620818,1.773195876,0.644970414,12937.5,11906.25,12093.75,1406.25,1.828125,0,0,0,6166.630809,22168.13683,34585.08403,-28872.28261,-1.197864558,2,1,11,0,11,0,51.98237885,34.36123348,13.65638767,3,0.343,0.25,1.372,0.2965,0.065760931,0.2965,3.382187148,0,1671
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A55\Sf_PMC_4_A55_155000_Whistle_28_M.wav,PMC_4_A55,PMC,PMC_4,S_frontalis,13031.25,5250,0.875,6187.5,11437.5,7781.25,7870.454545,2482.050787,6937.5,9140.625,0.851282051,2.482142857,0.540983607,6937.5,12750,5437.5,4781.25,2.15625,0,0,0,5901.567944,26083.40592,30856.09244,-53384.21659,-0.578000286,2,0,5,2,7,1,54.74137931,30.17241379,15.0862069,4,0.315,0.176,1.789772727,0.247333333,0.069572504,0.251,4.571428571,0,1672
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A55\Sf_PMC_4_A55_160000_Whistle_03_M.wav,PMC_4_A55,PMC,PMC_4,S_frontalis,14625,5718.75,1.142,10125,10687.5,8906.25,10043.89535,2827.014885,10312.5,10171.875,0.875576037,2.557377049,0.947368421,13218.75,10593.75,6843.75,5531.25,1.8,0,0,0,540.3037383,16282.12617,30000,-23723.59155,-1.264564007,1,0,9,12,9,12,39.20265781,46.17940199,14.6179402,3,0.634,0.129,4.914728682,0.3815,0.357088924,0.3815,2.626970228,0,1673
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A55\Sf_PMC_4_A55_160000_Whistle_06_M.wav,PMC_4_A55,PMC,PMC_4,S_frontalis,19875,11250,0.693,11250,12656.25,8625,14955.62977,3523.444731,13406.25,15562.5,0.554216867,1.766666667,0.888888889,15000,19687.5,11625,7453.125,1.846875,0,0,0,1897.321429,27381.52473,36598.55769,-53434.61982,-0.684922206,2,0,3,4,5,3,51.41242938,35.02824859,13.55932203,3,0.252,0.116,2.172413793,0.184,0.096166522,0.184,4.329004329,0,1674
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A55\Sf_PMC_4_A55_160000_Whistle_09_M.wav,PMC_4_A55,PMC,PMC_4,S_frontalis,14906.25,7781.25,1.04,9937.5,14906.25,7125,10513.39286,2137.154156,10453.125,11343.75,0.628099174,1.915662651,0.666666667,11062.5,12562.5,7875,4125,2.240625,0,0,0,4757.326007,23051.73993,43037.84014,-29241.07143,-1.471828426,2,1,1,16,2,15,39.13043478,49.01185771,11.85770751,6,0.48,0.059,8.13559322,0.1836,0.179031561,0.096,5.769230769,0,1675
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A55\Sf_PMC_4_A55_160000_Whistle_10_M.wav,PMC_4_A55,PMC,PMC_4,S_frontalis,17062.5,7687.5,1.104,11718.75,17062.5,9375,10858.77404,2494.982816,11156.25,12375,0.757575758,2.219512195,0.686813187,12000,11437.5,7687.5,4406.25,2.56875,0,0,0,5048.740511,25228.60594,39667.15642,-32132.55495,-1.234484979,2,1,2,7,3,6,44,43.27272727,12.72727273,6,0.454,0.027,16.81481481,0.1952,0.17004323,0.127,5.434782609,0,1676
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A55\Sf_PMC_4_A55_160000_Whistle_16_M.wav,PMC_4_A55,PMC,PMC_4,S_frontalis,14250,8718.75,0.709,9468.75,8718.75,5531.25,11818.79664,1663.329316,11671.875,11484.375,0.481632653,1.634408602,1.086021505,12093.75,14250,11250,2906.25,1.003125,0,0,0,-1057.330827,14745.56928,17848.38936,-23353.1746,-0.764281074,0,0,4,1,3,2,48.125,43.125,8.75,1,0,0,0,0,0,0,0,0,1677
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A55\Sf_PMC_4_A55_160000_Whistle_17_M.wav,PMC_4_A55,PMC,PMC_4,S_frontalis,14156.25,8625,0.646,10031.25,8625,5531.25,12172.89959,1589.301056,12375,11390.625,0.485596708,1.641304348,1.163043478,12093.75,14062.5,12843.75,2812.5,0.9375,0,0,0,-2239.521842,15141.67651,17740.46266,-24454.94186,-0.725434669,0,0,3,2,3,3,49.31506849,41.78082192,8.904109589,1,0,0,0,0,0,0,0,0,1678
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A55\Sf_PMC_4_A55_160000_Whistle_19_M.wav,PMC_4_A55,PMC,PMC_4,S_frontalis,15187.5,8625,1.141,9000,8625,6562.5,12111.62791,1840.034462,11906.25,11906.25,0.551181102,1.760869565,1.043478261,13406.25,10968.75,13875,3140.625,2.015625,0,0,0,-271.1949266,18080.35714,22157.91113,-32190.4274,-0.688338519,0,0,7,2,6,3,57.37051793,35.05976096,7.569721116,3,0.283,0.208,1.360576923,0.2455,0.053033009,0.2455,2.629272568,0,1679
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A55\Sf_PMC_4_A55_160000_Whistle_20_M.wav,PMC_4_A55,PMC,PMC_4,S_frontalis,14437.5,8812.5,0.597,12000,8812.5,5625,12488.6615,1716.430364,12843.75,11625,0.483870968,1.638297872,1.361702128,13968.75,14250,11250,2812.5,0.7875,0,0,0,-5420.918367,13735.65051,17908.65385,-19156.56888,-0.93485707,0,0,5,0,4,1,36.17021277,53.19148936,10.63829787,1,0,0,0,0,0,0,0,0,1680
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A55\Sf_PMC_4_A55_160000_Whistle_21_M.wav,PMC_4_A55,PMC,PMC_4,S_frontalis,14343.75,8062.5,0.79,8906.25,8062.5,6281.25,11350.67114,2069.057086,11062.5,11203.125,0.560669456,1.779069767,1.104651163,10593.75,14250,12187.5,4031.25,1.2,0,0,0,-1051.218629,15400.27751,20820.20308,-22134.74026,-0.940612035,0,0,2,3,2,4,40.88669951,45.32019704,13.79310345,2,0.362,0.362,1,0.362,0,0.362,2.53164557,0,1681
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A55\Sf_PMC_4_A55_160000_Whistle_22_M.wav,PMC_4_A55,PMC,PMC_4,S_frontalis,16968.75,8062.5,0.891,8062.5,16968.75,8906.25,12743.30357,1939.937569,12937.5,12515.625,0.711610487,2.104651163,0.475138122,12187.5,14250,12656.25,2062.5,1.396875,0,0,0,10048.65269,16271.92044,21132.38324,-19246.03175,-1.09801249,1,0,4,2,5,2,67.82178218,23.26732673,8.910891089,3,0.277,0.198,1.398989899,0.2375,0.055861436,0.2375,3.367003367,0,1682
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A55\Sf_PMC_4_A55_161000_Whistle_01_H.wav,PMC_4_A55,PMC,PMC_4,S_frontalis,11531.25,7500,0.698,8062.5,11531.25,4031.25,8428.267045,896.2933457,8250,9515.625,0.42364532,1.5375,0.699186992,8343.75,7687.5,8625,843.75,0.58125,0,0,0,5064.067612,9167.121047,22193.87755,-17916.66667,-1.238728049,1,0,4,7,5,6,45.57522124,33.18584071,21.23893805,6,0.166,0.026,6.384615385,0.1218,0.057816088,0.139,8.595988539,0,1683
C:\Users\alebi\Documents\Stenella_frontalis_2023\TRAINING_SWA_1\S_frontalis_TRAINING_SWA_1\Sf_PMC_4_A57_124000_Whistle_06_H.wav,PMC_4_A57,PMC,PMC_4,S_frontalis,13125,9843.75,1.349,12750,13125,3281.25,11542.69193,897.0759173,11531.25,11484.375,0.285714286,1.333333333,0.971428571,11437.5,12468.75,10875,1406.25,0.928125,0,0,0,172.0426313,8011.892998,18162.59398,-27548.3631,-0.659298483,1,0,19,14,20,13,43.66515837,34.84162896,21.49321267,4,0.48,0.368,1.304347826,0.414,0.058617404,0.394,2.965159377,0,1684
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A57\Sf_PMC_4_A57_123000_Whistle_01_M.wav,PMC_4_A57,PMC,PMC_4,S_frontalis,20718.75,7781.25,0.676,8718.75,20718.75,12937.5,13532.22656,3757.06957,13640.625,14250,0.907894737,2.662650602,0.42081448,16781.25,7875,12656.25,6585.9375,3.440625,0,0,0,17690.17154,52979.1198,41939.25234,-131814.6008,-0.318168489,1,1,1,0,0,1,84.375,14.84375,0.78125,3,0.33,0.096,3.4375,0.213,0.165462987,0.213,4.437869822,0,1685
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A57\Sf_PMC_4_A57_124000_Whistle_01_M.wav,PMC_4_A57,PMC,PMC_4,S_frontalis,17250,7968.75,0.672,11343.75,12562.5,9281.25,12559.54724,2762.020629,12000,12609.375,0.73605948,2.164705882,0.902985075,10406.25,15187.5,11437.5,4875,2.915625,0,0,0,2271.11678,44235.40249,55281.33423,-57472.82609,-0.961869078,1,0,1,4,2,4,45.56962025,43.67088608,10.75949367,4,0.171,0.144,1.1875,0.156333333,0.013650397,0.154,5.952380952,0,1686
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A57\Sf_PMC_4_A57_124000_Whistle_03_M.wav,PMC_4_A57,PMC,PMC_4,S_frontalis,19406.25,6750,0.693,6750,13875,12656.25,12566.07824,3722.720572,12187.5,13078.125,0.967741935,2.875,0.486486486,12281.25,9843.75,19406.25,5953.125,3.73125,0,0,0,10350.27473,55398.35165,63785.98081,-75080.12821,-0.849572082,2,0,2,2,4,1,58.78378378,34.45945946,6.756756757,5,0.145,0.043,3.372093023,0.108,0.04540925,0.122,7.215007215,0,1687
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A57\Sf_PMC_4_A57_124000_Whistle_04_M.wav,PMC_4_A57,PMC,PMC_4,S_frontalis,15000,4218.75,1.755,4312.5,13406.25,10781.25,7472.443182,2728.624349,6093.75,9609.375,1.12195122,3.555555556,0.321678322,5906.25,7312.5,6000,3281.25,4.275,1,0,1,5123.073165,25429.467,46109.10878,-50612.14827,-0.911028485,3,0,18,6,21,4,45.68345324,33.63309353,20.68345324,9,0.66,0.017,38.82352941,0.21475,0.199721771,0.1865,5.128205128,0.56980057,1688
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A57\Sf_PMC_4_A57_124000_Whistle_05_H.wav,PMC_4_A57,PMC,PMC_4,S_frontalis,16406.25,10031.25,1.616,12937.5,16031.25,6375,12496.50493,1912.658301,11906.25,13218.75,0.482269504,1.635514019,0.807017544,11812.5,16218.75,13031.25,3421.875,2.934375,0,0,0,1978.724658,18666.01839,23694.53463,-40776.20968,-0.581087228,2,0,13,6,15,4,54.86935867,30.87885986,14.25178147,6,0.624,0.166,3.759036145,0.287,0.190449468,0.224,3.712871287,0,1689
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A57\Sf_PMC_4_A57_124000_Whistle_07_M.wav,PMC_4_A57,PMC,PMC_4,S_frontalis,11156.25,8156.25,1.264,9375,8437.5,3000,10113.18277,675.9919994,10312.5,9656.25,0.310679612,1.367816092,1.111111111,10500,10687.5,8625,468.75,1.2,0,0,0,-916.4029536,10489.18776,32410.71429,-29381.79348,-1.103088357,0,1,8,22,6,24,35.71428571,39.82683983,24.45887446,7,0.367,0.071,5.169014085,0.1815,0.106353655,0.152,5.537974684,0,1690
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A57\Sf_PMC_4_A57_124000_Whistle_08_M.wav,PMC_4_A57,PMC,PMC_4,S_frontalis,11250,9937.5,0.917,10781.25,10593.75,1312.5,10618.13584,225.065261,10593.75,10593.75,0.123893805,1.132075472,1.017699115,10593.75,10968.75,10593.75,187.5,0.346875,0,0,0,-236.1918605,4523.982558,24583.33333,-17798.91304,-1.381170483,2,1,4,10,4,10,33.33333333,38.80208333,27.86458333,7,0.443,0.01,44.3,0.144,0.167462235,0.067,7.633587786,0,1691
C:\Users\Gabriel Teixeira\Downloads\Sf_PMC_04_A57\Sf_PMC_4_A57_124000_Whistle_09_M.wav,PMC_4_A57,PMC,PMC_4,S_frontalis,15562.5,9843.75,1.034,12093.75,12187.5,5718.75,11459.61538,1278.068282,11156.25,12703.125,0.450184502,1.580952381,0.992307692,10125,12468.75,11437.5,1781.25,1.25625,0,0,0,-67.884757,13591.90906,24751.51617,-37857.14286,-0.653813635,2,0,14,6,16,4,46.85534591,33.33333333,19.81132075,4,0.55,0.117,4.700854701,0.302333333,0.223128513,0.24,3.868471954,0,1692
